VCG_Jonker_Volgenant_Runtime,VCG_Min_Cost_Flow_Runtime,Greedy_Runtime,VCG_Welfare,Greedy_Welfare
38.36292243003845,7.060261011123657,0.14740324020385742,9.98916896897211,9.98916896897211
27.858623504638672,7.936704635620117,0.14036226272583008,9.986328732098876,9.986328732098876
30.659607887268066,8.131211280822754,0.14330291748046875,9.99342539410071,9.99342539410071
25.695504903793335,7.176229476928711,0.14756155014038086,9.972827574381846,9.972827574381848
23.860548496246338,7.865558385848999,0.15149879455566406,9.949245707208144,9.949245707208146
28.49762201309204,8.282336711883545,0.14797377586364746,9.982733384609919,9.982733384609919
28.717782258987427,7.942350387573242,0.14489078521728516,9.976710583351235,9.976710583351235
28.695024251937866,8.165481090545654,0.16270041465759277,9.96518225716962,9.96518225716962
29.40135884284973,7.933936595916748,0.2694895267486572,9.963526857949203,9.963526857949203
30.74901270866394,7.116307497024536,0.14400243759155273,9.982543424487226,9.982543424487226
29.375959157943726,7.341248989105225,0.16852855682373047,9.95694401131917,9.95694401131917
24.27519941329956,8.074372291564941,0.1472182273864746,9.979579166230272,9.979579166230272
28.456374883651733,8.21725845336914,0.14924216270446777,9.980347337174608,9.980347337174608
28.806302070617676,8.071358442306519,0.21942567825317383,9.987511501299144,9.987511501299144
28.31822633743286,6.974686145782471,0.2623631954193115,9.969919437839895,9.969919437839895
28.69418954849243,7.184767723083496,0.14527392387390137,9.955071546009153,9.955071546009153
30.96218252182007,6.85335898399353,0.1447446346282959,9.979304679341146,9.979304679341146
28.722525358200073,7.248655319213867,0.1630384922027588,9.978451575348252,9.978451575348252
29.735411405563354,7.730114459991455,0.1746208667755127,9.979786071212775,9.979786071212775
28.21182417869568,8.069430589675903,0.14384078979492188,9.98592086723627,9.985920867236269
29.497849702835083,8.271650314331055,0.14570307731628418,9.975368799520922,9.975368799520922
28.304805517196655,7.958367109298706,0.14859437942504883,9.975682578556354,9.973667370574558
28.21250033378601,7.259640693664551,0.264406681060791,9.967779285075782,9.952954014632592
29.717155933380127,6.853661060333252,0.15578007698059082,9.97771248893806,9.97771248893806
29.478501081466675,7.228274822235107,0.1424555778503418,9.987740121816945,9.987740121816945
21.97133708000183,7.640814304351807,0.25655221939086914,9.982150546641558,9.982150546641558
25.389888763427734,7.485103607177734,0.14322686195373535,9.988764747280733,9.988764747280733
29.37068271636963,7.446778059005737,0.14623618125915527,9.989539969746257,9.989539969746257
28.582120895385742,7.9671409130096436,0.1431105136871338,9.972596706720214,9.972596706720214
25.310579538345337,7.491403341293335,0.2602996826171875,9.984384685048548,9.983461119469624
26.575791597366333,7.493905067443848,0.14571785926818848,9.98488933042104,9.98488933042104
28.274800062179565,7.899693250656128,0.14595389366149902,9.988476836500075,9.988476836500075
24.813694953918457,7.315302610397339,0.2569098472595215,9.983457809523177,9.983457809523177
29.413525819778442,6.99641227722168,0.2325115203857422,9.9836331814502,9.9836331814502
24.719847917556763,7.732752561569214,0.14702773094177246,9.98614989276097,9.98614989276097
28.819710969924927,8.13560438156128,0.14502453804016113,9.976713860330582,9.976713860330584
28.268726348876953,7.944896221160889,0.14350485801696777,9.97819479885624,9.97819479885624
25.072781324386597,7.038202285766602,0.14269685745239258,9.984741463916869,9.984741463916867
29.41800093650818,7.586702108383179,0.1422724723815918,9.974427524723762,9.974427524723762
29.06319284439087,8.002257347106934,0.14879179000854492,9.98654755377903,9.986547553779031
25.206851482391357,7.636972665786743,0.2545006275177002,9.985254529311849,9.985254529311849
29.750102519989014,7.053765296936035,0.24683070182800293,9.987849346508472,9.987849346508472
28.746878147125244,6.970444440841675,0.14975333213806152,9.969423040085285,9.969423040085287
28.468103170394897,6.972675800323486,0.1476271152496338,9.986788863164104,9.986788863164104
28.545440196990967,7.905254364013672,0.14902353286743164,9.991616113773825,9.991616113773826
28.67982769012451,8.099448680877686,0.16481280326843262,9.958658418141374,9.958658418141374
25.652132272720337,7.094345331192017,0.259052038192749,9.982353749599975,9.982353749599973
29.826940059661865,6.96504020690918,0.2492673397064209,9.964940260725395,9.964940260725395
29.313002347946167,6.914361953735352,0.14406561851501465,9.978306609263134,9.978306609263136
28.502071380615234,7.030760765075684,0.16206693649291992,9.982494034003114,9.982494034003114
28.362732887268066,8.345458030700684,0.14348602294921875,9.98043280627435,9.98043280627435
25.12980341911316,7.5756754875183105,0.2907388210296631,9.971654158416323,9.971654158416323
28.157485961914062,7.099194049835205,0.1469566822052002,9.982385800336493,9.982385800336491
28.441991567611694,7.096947908401489,0.14530587196350098,9.987343902546321,9.98734390254632
24.813223600387573,7.944522380828857,0.1466209888458252,9.987783357041277,9.987783357041277
28.824517011642456,9.298011541366577,0.1564316749572754,9.957165040349503,9.957165040349501
27.867231607437134,7.372009038925171,0.25911951065063477,9.983702802511647,9.98370280251165
20.406802892684937,8.024264574050903,0.14443325996398926,9.98108053881022,9.980517184880178
28.54505181312561,8.013031482696533,0.15019869804382324,9.984628130571767,9.984628130571767
29.74588942527771,7.938701868057251,0.2670624256134033,9.954978294775314,9.954978294775314
24.33623504638672,7.5948486328125,0.1466081142425537,9.989442591956331,9.989442591956331
29.205833673477173,7.834387302398682,0.14921903610229492,9.987158146405084,9.980822159137137
25.539848804473877,8.03739309310913,0.20517301559448242,9.978112752529348,9.978112752529348
29.71091055870056,7.75847053527832,0.27541375160217285,9.976394122190623,9.976394122190623
28.81548500061035,7.068705081939697,0.23294591903686523,9.949151203815278,9.949151203815278
28.4356210231781,7.1641082763671875,0.16344475746154785,9.937794791097106,9.9372084431791
29.288931846618652,7.664508819580078,0.25227808952331543,9.99063328286164,9.99063328286164
28.574896097183228,7.828729152679443,0.16110777854919434,9.975438554311966,9.975438554311966
27.929179430007935,8.072228193283081,0.14823627471923828,9.987852830277886,9.987852830277886
29.202465057373047,8.104703187942505,0.14897513389587402,9.97852146030005,9.97852146030005
30.028667449951172,7.981827735900879,0.2726411819458008,9.989517657068516,9.989517657068516
28.373998641967773,7.056412696838379,0.1471245288848877,9.984988318365563,9.984988318365563
23.455647945404053,8.249351263046265,0.1429002285003662,9.97690113900138,9.976901139001379
28.419962167739868,8.154187440872192,0.14576077461242676,9.98961384284808,9.98961384284808
26.356534481048584,7.050833463668823,0.14941883087158203,9.982368810530815,9.982368810530813
24.017488956451416,7.990944862365723,0.15041589736938477,9.95332665245631,9.95332665245631
21.810136318206787,7.010856628417969,0.15014171600341797,9.986537063815565,9.986537063815566
29.4913330078125,7.707475900650024,0.14860320091247559,9.982173776413296,9.982173776413296
26.719367027282715,8.036604642868042,0.15315794944763184,9.98803660600342,9.988036606003417
27.823713779449463,7.393409252166748,0.2628042697906494,9.973294793793709,9.973294793793709
24.94119691848755,7.849550485610962,0.16630196571350098,9.97632087910707,9.97632087910707
28.681463956832886,8.125972747802734,0.1485886573791504,9.98510828654472,9.98510828654472
26.89156746864319,8.207208395004272,0.14822745323181152,9.98795725901435,9.98795725901435
