VCG_Jonker_Volgenant_Runtime,VCG_Min_Cost_Flow_Runtime,Greedy_Runtime,VCG_Welfare,Greedy_Welfare
0.2746708393096924,0.6874322891235352,0.012607574462890625,9.940077255227754,9.940077255227756
0.4328157901763916,0.961000919342041,0.021624088287353516,9.835333233212689,9.828082440531016
0.27956366539001465,0.6318373680114746,0.012487173080444336,9.536167667809334,9.536167667809334
0.2789306640625,0.6768295764923096,0.012392044067382812,9.920622053857368,9.920622053857368
0.29240989685058594,0.684359073638916,0.012217044830322266,9.573612703006717,9.573612703006717
0.28098154067993164,0.6731209754943848,0.01265096664428711,9.615477500503925,9.615477500503923
0.42197418212890625,0.962904691696167,0.020882368087768555,9.792421930853878,9.792421930853878
0.2817833423614502,0.639758825302124,0.014396429061889648,9.79236205948709,9.79236205948709
0.27500486373901367,0.6523549556732178,0.012216329574584961,9.822768379952837,9.810530436374302
0.27512264251708984,0.6405479907989502,0.013154983520507812,9.80413180160217,9.804131801602168
0.2709364891052246,0.6189594268798828,0.012050628662109375,9.848910039090539,9.838751186571665
0.35729336738586426,0.9644417762756348,0.02080845832824707,9.62659522091223,9.62659522091223
0.2954745292663574,0.6388914585113525,0.012053966522216797,9.64152088296208,9.64152088296208
0.27196311950683594,0.6854312419891357,0.014916181564331055,9.948072080812075,9.948072080812075
0.2724592685699463,0.6739425659179688,0.012122869491577148,9.850734240398754,9.850734240398754
0.2444899082183838,0.6631217002868652,0.012341499328613281,9.837112228511522,9.837112228511522
0.3110179901123047,0.9715664386749268,0.020851850509643555,9.878619297895888,9.878619297895888
0.3011040687561035,0.6641030311584473,0.012102127075195312,9.755195988987609,9.755195988987609
0.273714542388916,0.6634955406188965,0.012162446975708008,9.790571215501544,9.790571215501542
0.2749190330505371,0.6808829307556152,0.012024402618408203,9.930005225677185,9.930005225677185
0.2736783027648926,0.6698625087738037,0.012099027633666992,9.90414945025005,9.90414945025005
0.23949384689331055,0.9326577186584473,0.0210416316986084,9.763416951703896,9.763416951703896
0.39798617362976074,0.6671006679534912,0.01194620132446289,9.715201942106013,9.695918079682754
0.27329230308532715,0.7036564350128174,0.01261448860168457,9.744312884411944,9.744312884411944
0.28003501892089844,0.6822812557220459,0.012795209884643555,9.753934825298765,9.753934825298765
0.27120375633239746,0.6544299125671387,0.01202845573425293,9.723226986272909,9.723226986272907
0.2823903560638428,0.9383487701416016,0.02113962173461914,9.669487625557515,9.669487625557515
0.4036428928375244,0.6660523414611816,0.012553691864013672,9.847291431061567,9.847291431061565
0.24211668968200684,0.6730458736419678,0.012616157531738281,9.938419972300833,9.938419972300833
0.2780022621154785,0.6956961154937744,0.01405024528503418,9.914741209820416,9.914741209820415
0.2757227420806885,0.6648645401000977,0.012085437774658203,9.87909786756683,9.879097867566829
0.24867010116577148,0.8850364685058594,0.021320104598999023,9.793261382211398,9.78725936005553
0.3255958557128906,0.6937215328216553,0.012677431106567383,9.929509172297003,9.929509172297003
0.29367947578430176,0.670644998550415,0.01240086555480957,9.733129765213263,9.733129765213263
0.28429150581359863,0.6794290542602539,0.012177228927612305,9.790656725930921,9.771949156086793
0.2849888801574707,0.685896635055542,0.012124776840209961,9.9409123869114,9.9409123869114
0.34135007858276367,1.0072660446166992,0.020639657974243164,9.585992466933849,9.585992466933849
0.2570335865020752,0.684117317199707,0.012461185455322266,9.867801767999666,9.867801767999666
0.29786252975463867,0.6908161640167236,0.01211094856262207,9.726254553521578,9.726254553521578
0.29433774948120117,0.6927704811096191,0.012842655181884766,9.907600507357397,9.907600507357397
0.24027276039123535,0.6819548606872559,0.012315988540649414,9.673634714776252,9.673634714776252
0.44350647926330566,0.9721434116363525,0.02078866958618164,9.843367897470621,9.843367897470621
0.24064087867736816,0.6784203052520752,0.011940479278564453,9.734792386949207,9.73479238694921
0.2791557312011719,0.7004299163818359,0.012555599212646484,9.830181733406835,9.830181733406834
0.3027341365814209,0.6753230094909668,0.012178421020507812,9.819436879462085,9.819436879462085
0.29506397247314453,0.7283740043640137,0.02282261848449707,9.733553421845924,9.733553421845922
0.39061641693115234,1.0598795413970947,0.026227712631225586,9.818707500700738,9.818707500700738
