VCG_Jonker_Volgenant_Runtime,VCG_Min_Cost_Flow_Runtime,Greedy_Runtime,VCG_Welfare,Greedy_Welfare
0.014376401901245117,0.14283061027526855,0.001978158950805664,9.125343352826537,9.125343352826539
0.014149188995361328,0.048269033432006836,0.001847982406616211,9.72322323391975,9.72322323391975
0.014605283737182617,0.047985076904296875,0.0018606185913085938,9.514435829155333,9.514435829155333
0.014148235321044922,0.1417529582977295,0.0020291805267333984,9.602393749143793,9.602393749143795
0.013913154602050781,0.06555366516113281,0.0018680095672607422,9.11941670570482,9.119416705704822
0.014766216278076172,0.04828310012817383,0.0018787384033203125,9.325354696683483,9.325354696683483
0.014890670776367188,0.13477015495300293,0.0018897056579589844,9.276770756589578,9.276770756589578
0.015235424041748047,0.04571866989135742,0.0018863677978515625,9.456726057927341,9.456726057927343
0.014529705047607422,0.049060821533203125,0.001905679702758789,9.039560470570144,9.039560470570144
0.014580488204956055,0.04528188705444336,0.0018572807312011719,9.359845927645603,9.359845927645603
0.014603376388549805,0.13602781295776367,0.0018754005432128906,9.060678262223567,9.060678262223568
0.014321565628051758,0.047971248626708984,0.0018796920776367188,9.320158125136162,9.32015812513616
0.014389991760253906,0.04794144630432129,0.0033223628997802734,9.25612795911514,9.25612795911514
0.022734642028808594,0.2182762622833252,0.004498720169067383,9.104065958173432,9.104065958173432
0.02301168441772461,0.0866248607635498,0.003488779067993164,9.746322274848353,9.746322274848353
0.02251720428466797,0.08664369583129883,0.0034456253051757812,9.29533231113621,9.295332311136212
0.022113800048828125,0.20251846313476562,0.0051991939544677734,9.079921047382456,9.079921047382456
0.027579069137573242,0.0899362564086914,0.0035316944122314453,9.708933564299162,9.708933564299162
0.023211002349853516,0.04810690879821777,0.0018491744995117188,9.093463514218298,9.093463514218298
0.014536380767822266,0.06519341468811035,0.0018329620361328125,9.02231382310122,9.02231382310122
0.014862298965454102,0.13617157936096191,0.0018467903137207031,9.239583790171833,9.239583790171833
0.014919519424438477,0.04910087585449219,0.001848459243774414,9.163438347980431,9.163438347980431
0.014765739440917969,0.048212289810180664,0.0019235610961914062,8.979967415975842,8.97996741597584
0.013129949569702148,0.13402247428894043,0.00185394287109375,9.343549197597874,9.343549197597872
0.012388229370117188,0.046567678451538086,0.0018579959869384766,9.439122785708186,9.439122785708186
0.014754295349121094,0.0460202693939209,0.0018582344055175781,9.270596496736594,9.270596496736593
0.014496326446533203,0.13359713554382324,0.0019257068634033203,9.32357806988895,9.323578069888947
0.014584064483642578,0.05726909637451172,0.0023889541625976562,9.084697156148607,9.084697156148607
0.015041112899780273,0.04584646224975586,0.0018949508666992188,9.304013082386291,9.304013082386291
0.015129327774047852,0.04631161689758301,0.08764100074768066,9.323316967147619,9.323316967147619
0.015074014663696289,0.04635167121887207,0.0018372535705566406,9.350180912087216,9.350180912087216
0.014597415924072266,0.04633307456970215,0.001852273941040039,9.238102354556007,9.238102354556009
0.014731884002685547,0.04734992980957031,0.0018720626831054688,9.433358343489909,9.433358343489909
0.015000104904174805,0.13413786888122559,0.0018541812896728516,9.46238369275803,9.46238369275803
0.016585350036621094,0.04775667190551758,0.001912832260131836,8.884141556026123,8.884141556026123
0.01585841178894043,0.0475621223449707,0.0018963813781738281,9.53732719058272,9.53732719058272
0.014969348907470703,0.1340320110321045,0.0019011497497558594,9.298352632379506,9.298352632379506
0.014169931411743164,0.047066688537597656,0.001851797103881836,9.282510863266875,9.270738410620236
0.013791561126708984,0.046013832092285156,0.0018544197082519531,9.420632908207551,9.420632908207551
0.012562036514282227,0.1391589641571045,0.0018792152404785156,9.200729062078008,9.200729062078008
0.015869855880737305,0.06552767753601074,0.0018448829650878906,9.333599403907208,9.333599403907208
0.014595508575439453,0.05037999153137207,0.0018777847290039062,9.171147945765327,9.171147945765327
0.014989137649536133,0.04627537727355957,0.0018901824951171875,9.697870481631629,9.681676550853666
0.014714479446411133,0.13529729843139648,0.0018551349639892578,9.043970167269093,9.043970167269094
0.021789073944091797,0.0867304801940918,0.0035805702209472656,9.46397146143613,9.46397146143613
0.02243208885192871,0.08172011375427246,0.0034058094024658203,9.228188035666106,9.228188035666104
0.02305150032043457,0.20307302474975586,0.004103899002075195,9.53916655272593,9.53916655272593
0.023028135299682617,0.0832359790802002,0.0034532546997070312,9.472019737661148,9.472019737661148
0.0233004093170166,0.08707618713378906,0.003420591354370117,9.220882387840975,9.220882387840975
0.02300405502319336,0.13894414901733398,0.0018267631530761719,8.995333967637764,8.995333967637762
0.015811920166015625,0.04721832275390625,0.0018677711486816406,8.779240247169541,8.779240247169541
0.016140460968017578,0.045873403549194336,0.0018677711486816406,9.474211278025543,9.474211278025543
0.01445627212524414,0.14172935485839844,0.0018858909606933594,9.201100730075721,9.20110073007572
0.013288259506225586,0.0465240478515625,0.001922607421875,9.689465143258616,9.660202607975533
0.012599945068359375,0.046189308166503906,0.0018451213836669922,9.382220607005607,9.382220607005607
0.014707326889038086,0.1332406997680664,0.0020427703857421875,9.213444583901,9.213444583901
0.014960527420043945,0.049530744552612305,0.0018932819366455078,9.382041866965402,9.382041866965402
0.013203144073486328,0.046234846115112305,0.0018947124481201172,9.055497191677127,9.055497191677127
0.014627695083618164,0.13778090476989746,0.0019617080688476562,9.351723192791589,9.351723192791589
0.015136003494262695,0.04703021049499512,0.0019311904907226562,9.452644676706408,9.452644676706408
0.014658689498901367,0.05931997299194336,0.0034334659576416016,9.061387042777499,9.061387042777499
0.014699697494506836,0.048720359802246094,0.08948898315429688,9.383243530223677,9.383243530223677
0.014414310455322266,0.04693317413330078,0.0018889904022216797,9.312720092393198,9.312720092393198
0.014113664627075195,0.048688411712646484,0.0018322467803955078,9.697408950187748,9.697408950187748
0.014958620071411133,0.04577970504760742,0.0018482208251953125,9.26718997988081,9.267189979880808
0.014712810516357422,0.13334035873413086,0.0019130706787109375,9.456806698096445,9.456806698096445
0.015015363693237305,0.047327280044555664,0.0018489360809326172,9.431623458331593,9.319812509393984
0.014454841613769531,0.046092987060546875,0.0018358230590820312,9.6484067952797,9.6484067952797
0.015497922897338867,0.1438140869140625,0.002121448516845703,9.44056275108921,9.44056275108921
0.014868021011352539,0.045711517333984375,0.0018417835235595703,9.075728213790077,9.075728213790077
0.014807701110839844,0.0471799373626709,0.0019266605377197266,9.101671419115373,9.09937668676946
0.014692068099975586,0.13632655143737793,0.0020380020141601562,9.38337781253901,9.38337781253901
0.012487411499023438,0.04597878456115723,0.0018458366394042969,9.30419123378584,9.30419123378584
0.016100645065307617,0.04771256446838379,0.0019328594207763672,9.255613060657318,9.255613060657318
0.014342308044433594,0.04651689529418945,0.0019245147705078125,9.493539584556073,9.476038459840249
0.021996021270751953,0.19829273223876953,0.003482818603515625,9.174079713685689,9.174079713685689
0.023303508758544922,0.08480167388916016,0.003456592559814453,9.644146747503017,9.634783038722572
0.02289438247680664,0.0885155200958252,0.0033960342407226562,9.62107963989271,9.62107963989271
0.022905349731445312,0.1928410530090332,0.003463268280029297,9.396782172576804,9.396782172576806
0.026433229446411133,0.08851933479309082,0.0033762454986572266,9.104253541850152,9.104253541850152
0.02338862419128418,0.0700991153717041,0.0018537044525146484,9.058203341890254,9.058203341890252
0.014564275741577148,0.13234329223632812,0.0018541812896728516,9.30705569916076,9.30705569916076
0.014672994613647461,0.044916629791259766,0.00185394287109375,9.23257528516545,9.232575285165451
0.014081001281738281,0.04610919952392578,0.0018553733825683594,9.123669256633193,9.123669256633193
0.013145208358764648,0.13480281829833984,0.001871347427368164,9.397497640339461,9.39749764033946
0.014893531799316406,0.04804706573486328,0.0018558502197265625,9.369680453148494,9.369680453148494
0.014307498931884766,0.04638385772705078,0.0018668174743652344,9.567484221150224,9.567484221150224
0.014864444732666016,0.13478446006774902,0.002014636993408203,8.974275803336855,8.974275803336855
0.015290260314941406,0.04659914970397949,0.0018663406372070312,9.292036556176999,9.28834856379072
